gene	accession	ref_hits	ref_agree	ref_disagree	ref_unnamed	disagreeing_refs	eggnog_status	eggnog_name	flag
flhb	GCF_016937535.1	5	5	0	0				
flhb	GCF_017357825.1	5	5	0	0				
flhb	GCF_017979425.1	5	5	0	0				
flhb	GCF_017979475.1	5	5	0	0				
flhb	GCF_018145655.1	5	5	0	0				
flhb	GCF_019711685.1	5	5	0	0				
flhb	GCF_021300615.1	5	5	0	0				
flhb	GCF_021300655.1	5	5	0	0				
flhb	GCF_023646285.1	5	5	0	0				
flhb	GCF_024267655.1	5	5	0	0				
flhb	GCF_025770725.1	5	5	0	0				
flhb	GCF_026000295.1	5	5	0	0				
flhb	GCF_027859255.1	5	5	0	0				
flhb	GCF_027943725.1	5	5	0	0				
flhb	GCF_027946175.1	5	5	0	0				
flhb	GCF_028649595.1	5	5	0	0				
flhb	GCF_028751035.1	5	5	0	0				
flhb	GCF_030249845.1	5	5	0	0				
flhb	GCF_030296055.1	5	5	0	0				
flhb	GCF_900115615.1	5	5	0	0				
flhb	GCF_900187115.1	4	4	0	0				
flhb	GCF_900461455.1	5	5	0	0				
flhb	GCF_900475935.1	5	5	0	0				
flhb	GCF_900476215.1	5	5	0	0				
flhb	GCF_900478295.1	4	4	0	0				
flhb	GCF_900637395.1	5	5	0	0				
flhb	GCF_905120465.1	5	5	0	0				
flhb	GCF_905120475.1	5	5	0	0				
flhf	GCF_000012965.1	4	4	0	0				
flhf	GCF_000021725.1	4	4	0	0				
flhf	GCF_000024885.1	5	5	0	0				
flhf	GCF_000092245.1	5	5	0	0				
flhf	GCF_000147355.1	5	5	0	0				
flhf	GCF_000155475.1	5	5	0	0				
flhf	GCF_000162575.1	5	5	0	0				
flhf	GCF_000183725.1	5	5	0	0				
flhf	GCF_000194135.1	4	4	0	0				
flhf	GCF_000196135.1	5	5	0	0				
flhf	GCF_000200595.1	5	5	0	0				
flhf	GCF_000242915.1	5	5	0	0				
flhf	GCF_000254135.1	5	5	0	0				
flhf	GCF_000259275.1	5	5	0	0				
flhf	GCF_000265295.1	5	5	0	0				
flhf	GCF_000420385.1	5	5	0	0				
flhf	GCF_000445475.1	5	5	0	0				
flhf	GCF_000507845.1	2	2	0	0				
flhf	GCF_000518225.1	5	5	0	0				
flhf	GCF_000568815.1	5	5	0	0				
flhf	GCF_000597725.1	5	5	0	0				
flhf	GCF_000686565.1	5	5	0	0				
flhf	GCF_000687535.1	5	5	0	0				
flhf	GCF_000736415.1	5	5	0	0				
flhf	GCF_000744435.1	5	4	1	0	C.jejuni:ftsy			
flhf	GCF_000762845.2	5	5	0	0				
flhf	GCF_000762875.2	5	5	0	0				
flhf	GCF_000763135.2	5	5	0	0				
flhf	GCF_000765805.2	5	5	0	0				
flhf	GCF_000765905.2	5	5	0	0				
flhf	GCF_000813325.1	5	5	0	0				
flhf	GCF_000816185.1	5	5	0	0				
flhf	GCF_000816305.1	5	5	0	0				
flhf	GCF_000816785.1	5	5	0	0				
flhf	GCF_001282945.1	5	5	0	0				
flhf	GCF_001283065.1	5	5	0	0				
flhf	GCF_001298465.1	5	5	0	0				
flhf	GCF_001457695.1	4	4	0	0				
flhf	GCF_001602095.1	5	5	0	0				
flhf	GCF_001687475.2	5	5	0	0				
flhf	GCF_001693335.1	5	5	0	0				
flhf	GCF_001723605.1	5	5	0	0				
flhf	GCF_001956695.1	5	5	0	0				
flhf	GCF_002021925.1	5	5	0	0				
flhf	GCF_002080395.1	5	5	0	0				
flhf	GCF_002104335.1	5	5	0	0				
flhf	GCF_002119425.1	4	4	0	0				
flhf	GCF_002139855.1	5	5	0	0				
flhf	GCF_002139875.1	5	5	0	0				
flhf	GCF_002139915.1	5	5	0	0				
flhf	GCF_002139935.1	5	5	0	0				
flhf	GCF_002335445.1	5	5	0	0				
flhf	GCF_002837275.1	5	5	0	0				
flhf	GCF_003063245.1	5	5	0	0				
flhf	GCF_003063295.1	5	5	0	0				
flhf	GCF_003245365.1	5	5	0	0				
flhf	GCF_003316695.1	5	5	0	0				
flhf	GCF_003346775.1	5	5	0	0				
flhf	GCF_003346815.1	5	5	0	0				
flhf	GCF_003355515.1	5	5	0	0				
flhf	GCF_003364195.1	5	5	0	0				
flhf	GCF_003364205.1	5	5	0	0				
flhf	GCF_003364215.1	5	5	0	0				
flhf	GCF_003364255.1	5	5	0	0				
flhf	GCF_003364335.1	5	5	0	0				
flhf	GCF_003544835.1	5	5	0	0				
flhf	GCF_003544855.1	5	5	0	0				
flhf	GCF_003544935.1	5	5	0	0				
flhf	GCF_003660105.1	5	5	0	0				
flhf	GCF_003660265.1	5	5	0	0				
flhf	GCF_003660285.1	5	5	0	0				
flhf	GCF_003660395.1	5	5	0	0				
flhf	GCF_003667345.1	5	5	0	0				
flhf	GCF_003670275.1	5	5	0	0				
flhf	GCF_003752135.1	5	5	0	0				
flhf	GCF_004214795.1	5	5	0	0				
flhf	GCF_004214815.1	5	5	0	0				
flhf	GCF_004299785.2	5	5	0	0				
flhf	GCF_004323845.1	5	5	0	0				
flhf	GCF_004803795.1	5	5	0	0				
flhf	GCF_005217605.1	5	5	0	0				
flhf	GCF_005406215.1	5	5	0	0				
flhf	GCF_005406225.1	5	5	0	0				
flhf	GCF_005843985.1	5	5	0	0				
flhf	GCF_006459125.1	5	5	0	0				
flhf	GCF_006864425.1	5	5	0	0				
flhf	GCF_008245005.1	5	5	0	0				
flhf	GCF_008245045.1	5	5	0	0				
flhf	GCF_008693005.1	5	5	0	0				
flhf	GCF_009068765.1	5	5	0	0				
flhf	GCF_009192995.1	5	5	0	0				
flhf	GCF_009258225.1	5	5	0	0				
flhf	GCF_011769985.2	5	5	0	0				
flhf	GCF_013177635.1	5	5	0	0				
flhf	GCF_013177655.1	5	5	0	0				
flhf	GCF_013201605.1	5	5	0	0				
flhf	GCF_013201625.1	5	5	0	0				
flhf	GCF_013201705.1	5	5	0	0				
flhf	GCF_013201725.1	5	5	0	0				
flhf	GCF_013201825.1	5	5	0	0				
flhf	GCF_013201935.1	5	5	0	0				
flhf	GCF_013283835.1	5	5	0	0				
flhf	GCF_013372105.1	5	5	0	0				
flhf	GCF_013372145.1	5	5	0	0				
flhf	GCF_013372185.1	5	5	0	0				
flhf	GCF_013372205.1	5	5	0	0				
flhf	GCF_013372265.1	5	5	0	0				
flhf	GCF_014253065.1	5	5	0	0				
flhf	GCF_014466985.1	5	3	2	0	H.pylori:ffh; S.denitrificans:ffh			
flhf	GCF_014905115.1	5	5	0	0				
flhf	GCF_014905135.1	5	5	0	0				
flhf	GCF_015100395.1	5	5	0	0				
flhf	GCF_015265455.1	5	5	0	0				
flhf	GCF_015265475.1	5	5	0	0				
flhf	GCF_016106035.1	5	5	0	0				
flhf	GCF_016593255.1	5	5	0	0				
flhf	GCF_016937535.1	5	5	0	0				
flhf	GCF_017357825.1	5	5	0	0				
flhf	GCF_017979425.1	5	5	0	0				
flhf	GCF_017979475.1	5	5	0	0				
flhf	GCF_018145655.1	5	5	0	0				
flhf	GCF_019711685.1	5	5	0	0				
flhf	GCF_021300615.1	5	5	0	0				
flhf	GCF_021300655.1	5	5	0	0				
flhf	GCF_023646285.1	5	5	0	0				
flhf	GCF_024267655.1	5	5	0	0				
flhf	GCF_025770725.1	5	5	0	0				
flhf	GCF_027859255.1	5	5	0	0				
flhf	GCF_027943725.1	5	3	2	0	H.pylori:ffh; S.denitrificans:ffh			
flhf	GCF_027946175.1	5	2	3	0	C.jejuni:ffh; H.pylori:ffh; N.profundicola:ffh			FLAG
flhf	GCF_028649595.1	5	5	0	0				
flhf	GCF_028751035.1	5	5	0	0				
flhf	GCF_030249845.1	5	5	0	0				
flhf	GCF_030296055.1	5	5	0	0				
flhf	GCF_900115615.1	5	5	0	0				
flhf	GCF_900187115.1	4	4	0	0				
flhf	GCF_900461455.1	5	5	0	0				
flhf	GCF_900475935.1	5	5	0	0				
flhf	GCF_900476215.1	5	5	0	0				
flhf	GCF_900478295.1	4	4	0	0				
flhf	GCF_900637395.1	5	5	0	0				
flhf	GCF_905120465.1	5	5	0	0				
flhf	GCF_905120475.1	5	5	0	0				
flia	GCF_000012965.1	4	3	1	0	A.butzleri:rpod			
flia	GCF_000021725.1	4	3	1	0	A.butzleri:rpod			
flia	GCF_000024885.1	4	4	0	0				
flia	GCF_000147355.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000155475.1	4	4	0	0				
flia	GCF_000162575.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000183725.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000196135.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000200595.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000242915.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000254135.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000259275.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000265295.1	4	4	0	0				
flia	GCF_000445475.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000507845.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000518225.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000568815.1	4	4	0	0				
flia	GCF_000597725.1	4	4	0	0				
flia	GCF_000686565.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000687535.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000736415.1	4	4	0	0				
flia	GCF_000762845.2	5	4	1	0	A.butzleri:rpod			
flia	GCF_000762875.2	5	4	1	0	A.butzleri:rpod			
flia	GCF_000763135.2	4	4	0	0				
flia	GCF_000765805.2	5	4	1	0	A.butzleri:rpod			
flia	GCF_000765905.2	5	4	1	0	A.butzleri:rpod			
flia	GCF_000813325.1	4	4	0	0				
flia	GCF_000816185.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000816305.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_000816785.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_001282945.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_001283065.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_001298465.1	4	4	0	0				
flia	GCF_001457695.1	4	3	1	0	A.butzleri:rpod			
flia	GCF_001602095.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_001687475.2	5	4	1	0	A.butzleri:rpod			
flia	GCF_001693335.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_001723605.1	4	4	0	0				
flia	GCF_002021925.1	4	4	0	0				
flia	GCF_002080395.1	4	4	0	0				
flia	GCF_002104335.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_002139855.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_002139875.1	4	4	0	0				
flia	GCF_002139915.1	4	4	0	0				
flia	GCF_002139935.1	4	4	0	0				
flia	GCF_002238335.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_002335445.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003245365.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003364195.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003364205.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003364215.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003364255.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003364335.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003660265.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003660285.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003660395.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003670275.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_003752135.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_004323845.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_004803795.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_004803815.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_005217605.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_005406215.1	4	4	0	0				
flia	GCF_005406225.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_005843985.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_006864425.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_008245005.1	4	4	0	0				
flia	GCF_008245045.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_008693005.1	4	4	0	0				
flia	GCF_009068765.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_009192995.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_009258225.1	4	4	0	0				
flia	GCF_011769985.2	4	4	0	0				
flia	GCF_013177655.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_013201605.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_013372105.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_013372125.1	4	4	0	0				
flia	GCF_013372145.1	4	4	0	0				
flia	GCF_013372185.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_013372205.1	4	4	0	0				
flia	GCF_014253065.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_014466985.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_014905095.1	4	4	0	0				
flia	GCF_014905115.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_014905135.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_015100395.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_015265455.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_015265475.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_016593255.1	4	4	0	0				
flia	GCF_016806695.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_016937535.1	4	4	0	0				
flia	GCF_017357825.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_017979425.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_017979475.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_018145655.1	4	4	0	0				
flia	GCF_019711685.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_021300615.1	4	4	0	0				
flia	GCF_021300655.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_023646285.1	4	4	0	0				
flia	GCF_025770725.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_026000295.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_027859255.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_027943725.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_027946175.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_028649595.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_028751035.1	4	4	0	0				
flia	GCF_030249845.1	4	4	0	0				
flia	GCF_030296055.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_900115615.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_900461455.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_900475935.1	4	4	0	0				
flia	GCF_900476215.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_900478295.1	4	3	1	0	A.butzleri:rpod			
flia	GCF_900637395.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_905120465.1	5	4	1	0	A.butzleri:rpod			
flia	GCF_905120475.1	4	4	0	0				
flid	GCF_000012965.1	4	4	0	0				
flid	GCF_000021725.1	4	4	0	0				
flid	GCF_000024885.1	5	5	0	0				
flid	GCF_000092245.1	5	5	0	0				
flid	GCF_000147355.1	5	5	0	0				
flid	GCF_000155475.1	4	4	0	0				
flid	GCF_000162575.1	4	4	0	0				
flid	GCF_000183725.1	5	5	0	0				
flid	GCF_000194135.1	4	4	0	0				
flid	GCF_000196135.1	3	3	0	0				
flid	GCF_000200595.1	5	5	0	0				
flid	GCF_000242915.1	5	5	0	0				
flid	GCF_000254135.1	5	5	0	0				
flid	GCF_000259275.1	4	4	0	0				
flid	GCF_000265295.1	5	5	0	0				
flid	GCF_000420385.1	5	5	0	0				
flid	GCF_000445475.1	5	5	0	0				
flid	GCF_000507845.1	3	3	0	0				
flid	GCF_000518225.1	4	4	0	0				
flid	GCF_000568815.1	5	5	0	0				
flid	GCF_000597725.1	5	5	0	0				
flid	GCF_000686565.1	5	5	0	0				
flid	GCF_000687535.1	3	3	0	0				
flid	GCF_000736415.1	5	5	0	0				
flid	GCF_000744435.1	5	5	0	0				
flid	GCF_000762845.2	5	5	0	0				
flid	GCF_000762875.2	5	5	0	0				
flid	GCF_000763135.2	3	3	0	0				
flid	GCF_000765805.2	5	5	0	0				
flid	GCF_000765905.2	5	5	0	0				
flid	GCF_000813325.1	5	5	0	0				
flid	GCF_000816185.1	4	4	0	0				
flid	GCF_000816305.1	4	4	0	0				
flid	GCF_000816785.1	4	4	0	0				
flid	GCF_001282945.1	5	5	0	0				
flid	GCF_001283065.1	4	4	0	0				
flid	GCF_001298465.1	5	5	0	0				
flid	GCF_001457695.1	4	4	0	0				
flid	GCF_001602095.1	4	4	0	0				
flid	GCF_001687475.2	5	5	0	0				
flid	GCF_001693335.1	3	3	0	0				
flid	GCF_001723605.1	5	5	0	0				
flid	GCF_001956695.1	5	5	0	0				
flid	GCF_002021925.1	5	5	0	0				
flid	GCF_002080395.1	5	5	0	0				
flid	GCF_002104335.1	5	5	0	0				
flid	GCF_002119425.1	0	0	0	0				
flid	GCF_002139855.1	5	5	0	0				
flid	GCF_002139875.1	5	5	0	0				
flid	GCF_002139915.1	5	5	0	0				
flid	GCF_002139935.1	5	5	0	0				
flid	GCF_002238335.1	4	4	0	0				
flid	GCF_002335445.1	5	5	0	0				
flid	GCF_002837275.1	5	5	0	0				
flid	GCF_003063245.1	5	5	0	0				
flid	GCF_003063295.1	5	5	0	0				
flid	GCF_003245365.1	4	4	0	0				
flid	GCF_003316695.1	5	5	0	0				
flid	GCF_003346775.1	5	5	0	0				
flid	GCF_003346815.1	3	3	0	0				
flid	GCF_003355515.1	5	5	0	0				
flid	GCF_003364195.1	5	5	0	0				
flid	GCF_003364205.1	3	3	0	0				
flid	GCF_003364215.1	5	5	0	0				
flid	GCF_003364255.1	4	4	0	0				
flid	GCF_003364335.1	5	5	0	0				
flid	GCF_003544835.1	5	5	0	0				
flid	GCF_003544855.1	5	5	0	0				
flid	GCF_003544935.1	5	5	0	0				
flid	GCF_003660105.1	5	5	0	0				
flid	GCF_003660265.1	5	5	0	0				
flid	GCF_003660285.1	5	5	0	0				
flid	GCF_003660395.1	5	5	0	0				
flid	GCF_003667345.1	5	5	0	0				
flid	GCF_003670275.1	4	4	0	0				
flid	GCF_003752135.1	5	5	0	0				
flid	GCF_004214795.1	5	5	0	0				
flid	GCF_004214815.1	5	5	0	0				
flid	GCF_004299785.2	5	5	0	0				
flid	GCF_004323845.1	5	5	0	0				
flid	GCF_004803795.1	5	5	0	0				
flid	GCF_004803815.1	5	5	0	0				
flid	GCF_005217605.1	5	5	0	0				
flid	GCF_005406215.1	5	5	0	0				
flid	GCF_005406225.1	5	5	0	0				
flid	GCF_005843985.1	5	5	0	0				
flid	GCF_006459125.1	4	4	0	0				
flid	GCF_006864425.1	4	4	0	0				
flid	GCF_008245005.1	5	5	0	0				
flid	GCF_008245045.1	4	4	0	0				
flid	GCF_008693005.1	3	3	0	0				
flid	GCF_009068765.1	5	5	0	0				
flid	GCF_009192995.1	5	5	0	0				
flid	GCF_009258225.1	5	5	0	0				
flid	GCF_013177635.1	5	5	0	0				
flid	GCF_013177655.1	1	1	0	0				
flid	GCF_013201605.1	4	4	0	0				
flid	GCF_013201625.1	5	5	0	0				
flid	GCF_013201705.1	4	4	0	0				
flid	GCF_013201725.1	5	5	0	0				
flid	GCF_013201825.1	4	4	0	0				
flid	GCF_013201935.1	5	5	0	0				
flid	GCF_013283835.1	3	3	0	0				
flid	GCF_013372105.1	4	4	0	0				
flid	GCF_013372125.1	5	5	0	0				
flid	GCF_013372145.1	5	5	0	0				
flid	GCF_013372185.1	4	4	0	0				
flid	GCF_013372205.1	5	5	0	0				
flid	GCF_013372265.1	5	5	0	0				
flid	GCF_014253065.1	5	5	0	0				
flid	GCF_014466985.1	4	4	0	0				
flid	GCF_014905095.1	5	5	0	0				
flid	GCF_014905115.1	5	5	0	0				
flid	GCF_014905135.1	5	5	0	0				
flid	GCF_015100395.1	4	4	0	0				
flid	GCF_015265455.1	5	5	0	0				
flid	GCF_015265475.1	5	5	0	0				
flid	GCF_016106035.1	5	5	0	0				
flid	GCF_016593255.1	5	5	0	0				
flid	GCF_016806695.1	5	5	0	0				
flid	GCF_016937535.1	5	5	0	0				
flid	GCF_017357825.1	4	4	0	0				
flid	GCF_017979425.1	4	4	0	0				
flid	GCF_017979475.1	3	3	0	0				
flid	GCF_018145655.1	4	4	0	0				
flid	GCF_019711685.1	3	3	0	0				
flid	GCF_021300615.1	4	4	0	0				
flid	GCF_021300655.1	3	3	0	0				
flid	GCF_023646285.1	4	4	0	0				
flid	GCF_024267655.1	5	5	0	0				
flid	GCF_025770725.1	5	5	0	0				
flid	GCF_026000295.1	4	4	0	0				
flid	GCF_027859255.1	3	3	0	0				
flid	GCF_027943725.1	2	2	0	0				
flid	GCF_027946175.1	3	3	0	0				
flid	GCF_028649595.1	5	5	0	0				
flid	GCF_028751035.1	3	3	0	0				
flid	GCF_030249845.1	5	5	0	0				
flid	GCF_030296055.1	5	5	0	0				
flid	GCF_900115615.1	5	5	0	0				
flid	GCF_900187115.1	4	4	0	0				
flid	GCF_900461455.1	4	4	0	0				
flid	GCF_900475935.1	3	3	0	0				
flid	GCF_900476215.1	5	5	0	0				
flid	GCF_900478295.1	3	3	0	0				
flid	GCF_900637395.1	5	5	0	0				
flid	GCF_905120465.1	5	5	0	0				
flid	GCF_905120475.1	5	5	0	0				
flie	GCF_000012965.1	4	4	0	0				
flie	GCF_000021725.1	4	4	0	0				
flie	GCF_000024885.1	5	5	0	0				
flie	GCF_000092245.1	5	5	0	0				
flie	GCF_000147355.1	5	5	0	0				
flie	GCF_000155475.1	5	5	0	0				
flie	GCF_000162575.1	5	5	0	0				
flie	GCF_000183725.1	5	5	0	0				
flie	GCF_000194135.1	5	5	0	0				
flie	GCF_000196135.1	5	5	0	0				
flie	GCF_000200595.1	5	5	0	0				
flie	GCF_000242915.1	5	5	0	0				
flie	GCF_000254135.1	5	5	0	0				
flie	GCF_000259275.1	5	5	0	0				
flie	GCF_000265295.1	5	5	0	0				
flie	GCF_000420385.1	5	5	0	0				
flie	GCF_000445475.1	5	5	0	0				
flie	GCF_000507845.1	5	5	0	0				
flie	GCF_000518225.1	5	5	0	0				
flie	GCF_000568815.1	5	5	0	0				
flie	GCF_000597725.1	5	5	0	0				
flie	GCF_000686565.1	5	5	0	0				
flie	GCF_000687535.1	5	5	0	0				
flie	GCF_000736415.1	5	5	0	0				
flie	GCF_000744435.1	5	5	0	0				
flie	GCF_000762845.2	5	5	0	0				
flie	GCF_000762875.2	5	5	0	0				
flie	GCF_000763135.2	5	5	0	0				
flie	GCF_000765805.2	5	5	0	0				
flie	GCF_000765905.2	5	5	0	0				
flie	GCF_000813325.1	5	5	0	0				
flie	GCF_000816185.1	5	5	0	0				
flie	GCF_000816305.1	5	5	0	0				
flie	GCF_000816785.1	5	5	0	0				
flie	GCF_001282945.1	5	5	0	0				
flie	GCF_001283065.1	5	5	0	0				
flie	GCF_001298465.1	5	5	0	0				
flie	GCF_001457695.1	4	4	0	0				
flie	GCF_001602095.1	5	5	0	0				
flie	GCF_001687475.2	5	5	0	0				
flie	GCF_001693335.1	5	5	0	0				
flie	GCF_001723605.1	5	5	0	0				
flie	GCF_001956695.1	5	5	0	0				
flie	GCF_002021925.1	5	5	0	0				
flie	GCF_002080395.1	5	5	0	0				
flie	GCF_002104335.1	5	5	0	0				
flie	GCF_002119425.1	5	5	0	0				
flie	GCF_002139855.1	5	5	0	0				
flie	GCF_002139875.1	5	5	0	0				
flie	GCF_002139915.1	5	5	0	0				
flie	GCF_002139935.1	5	5	0	0				
flie	GCF_002238335.1	5	5	0	0				
flie	GCF_002335445.1	4	4	0	0				
flie	GCF_002837275.1	5	5	0	0				
flie	GCF_003063245.1	5	5	0	0				
flie	GCF_003063295.1	5	5	0	0				
flie	GCF_003245365.1	5	5	0	0				
flie	GCF_003316695.1	5	5	0	0				
flie	GCF_003346775.1	5	5	0	0				
flie	GCF_003346815.1	5	5	0	0				
flie	GCF_003355515.1	5	5	0	0				
flie	GCF_003364195.1	5	5	0	0				
flie	GCF_003364215.1	5	5	0	0				
flie	GCF_003364255.1	5	5	0	0				
flie	GCF_003364335.1	5	5	0	0				
flie	GCF_003544835.1	5	5	0	0				
flie	GCF_003544855.1	5	5	0	0				
flie	GCF_003544935.1	5	5	0	0				
flie	GCF_003660105.1	5	5	0	0				
flie	GCF_003660265.1	5	5	0	0				
flie	GCF_003660285.1	5	5	0	0				
flie	GCF_003660395.1	5	5	0	0				
flie	GCF_003667345.1	5	5	0	0				
flie	GCF_003670275.1	5	5	0	0				
flie	GCF_003752135.1	5	5	0	0				
flie	GCF_004214795.1	5	5	0	0				
flie	GCF_004214815.1	5	5	0	0				
flie	GCF_004299785.2	5	5	0	0				
flie	GCF_004323845.1	5	5	0	0				
flie	GCF_004803795.1	5	5	0	0				
flie	GCF_004803815.1	5	5	0	0				
flie	GCF_005217605.1	5	5	0	0				
flie	GCF_005406215.1	5	5	0	0				
flie	GCF_005406225.1	5	5	0	0				
flie	GCF_005843985.1	5	5	0	0				
flie	GCF_006459125.1	5	5	0	0				
flie	GCF_006864425.1	5	5	0	0				
flie	GCF_008245005.1	5	5	0	0				
flie	GCF_008245045.1	5	5	0	0				
flie	GCF_008693005.1	5	5	0	0				
flie	GCF_009068765.1	5	5	0	0				
flie	GCF_009192995.1	5	5	0	0				
flie	GCF_009258225.1	5	5	0	0				
flie	GCF_011769985.2	5	5	0	0				
flie	GCF_013177635.1	4	4	0	0				
flie	GCF_013177655.1	5	5	0	0				
flie	GCF_013201605.1	5	5	0	0				
flie	GCF_013201625.1	5	5	0	0				
flie	GCF_013201705.1	5	5	0	0				
flie	GCF_013201725.1	5	5	0	0				
flie	GCF_013201825.1	5	5	0	0				
flie	GCF_013201935.1	5	5	0	0				
flie	GCF_013283835.1	5	5	0	0				
flie	GCF_013372105.1	5	5	0	0				
flie	GCF_013372125.1	5	5	0	0				
flie	GCF_013372145.1	5	5	0	0				
flie	GCF_013372185.1	5	5	0	0				
flie	GCF_013372205.1	5	5	0	0				
flie	GCF_013372265.1	5	5	0	0				
flie	GCF_014253065.1	5	5	0	0				
flie	GCF_014466985.1	5	5	0	0				
flie	GCF_014905095.1	5	5	0	0				
flie	GCF_014905115.1	5	5	0	0				
flie	GCF_014905135.1	5	5	0	0				
flie	GCF_015100395.1	5	5	0	0				
flie	GCF_015265455.1	5	5	0	0				
flie	GCF_015265475.1	5	5	0	0				
flie	GCF_016106035.1	5	5	0	0				
flie	GCF_016593255.1	5	5	0	0				
flie	GCF_016806695.1	5	5	0	0				
flie	GCF_016937535.1	5	5	0	0				
flie	GCF_017357825.1	5	5	0	0				
flie	GCF_017979425.1	5	5	0	0				
flie	GCF_017979475.1	5	5	0	0				
flie	GCF_018145655.1	5	5	0	0				
flie	GCF_019711685.1	5	5	0	0				
flie	GCF_021300615.1	5	5	0	0				
flie	GCF_021300655.1	5	5	0	0				
flie	GCF_023646285.1	5	5	0	0				
flie	GCF_024267655.1	5	5	0	0				
flie	GCF_025770725.1	5	5	0	0				
flie	GCF_026000295.1	5	5	0	0				
flie	GCF_027859255.1	5	5	0	0				
flie	GCF_027943725.1	5	5	0	0				
flie	GCF_027946175.1	5	5	0	0				
flie	GCF_028649595.1	5	5	0	0				
flie	GCF_028751035.1	5	5	0	0				
flie	GCF_030249845.1	5	5	0	0				
flie	GCF_030296055.1	5	5	0	0				
flie	GCF_900115615.1	5	5	0	0				
flie	GCF_900187115.1	4	4	0	0				
flie	GCF_900461455.1	5	5	0	0				
flie	GCF_900475935.1	5	5	0	0				
flie	GCF_900476215.1	5	5	0	0				
flie	GCF_900478295.1	4	4	0	0				
